TUSTOPTIME,TUTIER1CODE,TUACTDUR24,TUSTARTTIM,TUCUMDUR24
20:11,2,5,20:06,971
22:11,6,120,20:11,1091
22:31,1,20,22:11,1111
1:00,1,149,22:31,1260
1:25,3,25,1:00,1285
5:45,1,155,1:25,1440
6:00,1,120,4:00,120
6:45,1,45,6:00,165
7:00,11,15,6:45,180
7:03,2,3,7:00,183
7:20,12,17,7:03,200
7:35,18,15,7:20,215
7:45,5,10,7:35,225
12:24,5,279,7:45,504
12:39,11,15,12:24,519
12:54,12,15,12:39,534
14:00,5,66,12:54,600
14:20,18,20,14:00,620
16:20,6,120,14:20,740
16:25,18,5,16:20,745
16:35,7,10,16:25,755
16:40,18,5,16:35,760
17:40,15,60,16:40,820
17:43,18,3,17:40,823
19:43,12,120,17:43,943
20:13,2,30,19:43,973
20:28,2,15,20:13,988
20:43,11,15,20:28,1003
21:43,12,60,20:43,1063
6:00,1,377,21:43,1440
6:00,2,120,4:00,120
6:30,18,30,6:00,150
12:00,1,330,6:30,480
12:30,18,30,12:00,510
15:30,2,180,12:30,690
17:30,18,120,15:30,810
19:00,11,90,17:30,900
21:00,18,120,19:00,1020
21:02,18,2,21:00,1022
21:17,18,15,21:02,1037
21:37,7,20,21:17,1057
21:52,18,15,21:37,1072
0:00,6,128,21:52,1200
6:00,1,240,0:00,1440
9:00,1,300,4:00,300
10:00,11,60,9:00,360
12:00,12,120,10:00,480
12:10,18,10,12:00,490
14:00,11,110,12:10,600
18:00,12,240,14:00,840
18:15,18,15,18:00,855
21:00,12,165,18:15,1020
22:00,12,60,21:00,1080
8:00,1,360,22:00,1440
8:00,1,240,4:00,240
8:25,1,25,8:00,265
8:35,11,10,8:25,275
11:00,12,145,8:35,420
11:20,13,20,11:00,440
12:50,16,90,11:20,530
15:00,12,130,12:50,660
15:10,18,10,15:00,670
15:30,13,20,15:10,690
15:55,13,25,15:30,715
16:05,18,10,15:55,725
17:05,1,60,16:05,785
17:10,1,5,17:05,790
17:40,18,30,17:10,820
18:40,12,60,17:40,880
19:30,12,50,18:40,930
19:35,18,5,19:30,935
21:20,6,105,19:35,1040
23:20,12,120,21:20,1160
23:35,1,15,23:20,1175
0:00,12,25,23:35,1200
0:47,1,47,0:00,1247
7:00,1,193,0:47,1440
6:00,1,120,4:00,120
6:30,1,30,6:00,150
6:40,2,10,6:30,160
6:41,3,1,6:40,161
6:43,2,2,6:41,163
6:48,2,5,6:43,168
6:49,11,1,6:48,169
6:50,3,1,6:49,170
7:00,2,10,6:50,180
7:05,6,5,7:00,185
7:06,12,1,7:05,186
7:36,18,30,7:06,216
7:46,6,10,7:36,226
7:48,18,2,7:46,228
9:15,6,87,7:48,315
9:25,18,10,9:15,325
10:45,6,80,9:25,405
10:50,18,5,10:45,410
11:00,11,10,10:50,420
11:30,12,30,11:00,450
11:35,18,5,11:30,455
12:30,6,55,11:35,510
13:15,18,45,12:30,555
13:16,2,1,13:15,556
13:18,6,2,13:16,558
13:23,2,5,13:18,563
13:33,12,10,13:23,573
14:03,50,30,13:33,603
14:33,6,30,14:03,633
14:48,2,15,14:33,648
14:58,2,10,14:48,658
15:28,13,30,14:58,688
15:58,1,30,15:28,718
16:08,3,10,15:58,728
16:23,3,15,16:08,743
16:33,3,10,16:23,753
16:43,16,10,16:33,763
17:03,2,20,16:43,783
17:13,11,10,17:03,793
17:18,2,5,17:13,798
17:38,6,20,17:18,818
17:48,1,10,17:38,828
17:58,18,10,17:48,838
19:30,15,92,17:58,930
19:40,18,10,19:30,940
20:00,1,20,19:40,960
20:10,3,10,20:00,970
21:00,12,50,20:10,1020
21:10,3,10,21:00,1030
21:40,6,30,21:10,1060
6:00,1,380,21:40,1440
7:30,1,210,4:00,210
8:00,1,30,7:30,240
8:02,18,2,8:00,242
12:00,6,238,8:02,480
13:00,11,60,12:00,540
13:30,2,30,13:00,570
13:50,18,20,13:30,590
13:55,7,5,13:50,595
14:25,18,30,13:55,625
14:55,11,30,14:25,655
18:55,6,240,14:55,895
23:00,12,245,18:55,1140
23:10,18,10,23:00,1150
23:55,12,45,23:10,1195
0:00,18,5,23:55,1200
0:05,7,5,0:00,1205
0:10,18,5,0:05,1210
0:20,11,10,0:10,1220
0:55,18,35,0:20,1255
1:05,3,10,0:55,1265
1:40,18,35,1:05,1300
11:00,1,140,1:40,1440
8:00,1,240,4:00,240
8:20,1,20,8:00,260
8:50,18,30,8:20,290
9:00,12,10,8:50,300
11:00,5,120,9:00,420
11:15,12,15,11:00,435
13:15,5,120,11:15,555
13:35,18,20,13:15,575
15:00,11,85,13:35,660
15:20,18,20,15:00,680
15:30,12,10,15:20,690
18:00,5,150,15:30,840
18:15,12,15,18:00,855
19:30,5,75,18:15,930
19:50,18,20,19:30,950
20:00,3,10,19:50,960
20:15,3,15,20:00,975
21:15,16,60,20:15,1035
22:15,12,60,21:15,1095
2:00,12,225,22:15,1320
7:00,1,120,2:00,1440
7:00,1,180,4:00,180
7:30,18,30,7:00,210
7:35,3,5,7:30,215
7:40,18,5,7:35,220
7:50,3,10,7:40,230
8:05,18,15,7:50,245
9:00,6,55,8:05,300
9:15,12,15,9:00,315
12:00,6,165,9:15,480
12:30,11,30,12:00,510
15:00,6,150,12:30,660
15:15,12,15,15:00,675
18:30,6,195,15:15,870
18:40,12,10,18:30,880
21:30,6,170,18:40,1050
21:45,18,15,21:30,1065
21:55,3,10,21:45,1075
22:15,18,20,21:55,1095
22:45,3,30,22:15,1125
6:00,1,315,22:45,1440
11:00,1,420,4:00,420
12:00,1,60,11:00,480
12:20,18,20,12:00,500
13:50,7,90,12:20,590
14:10,18,20,13:50,610
15:10,7,60,14:10,670
15:30,18,20,15:10,690
16:00,7,30,15:30,720
16:20,18,20,16:00,740
18:20,12,120,16:20,860
18:30,18,10,18:20,870
19:00,12,30,18:30,900
19:25,18,25,19:00,925
21:55,12,150,19:25,1075
22:20,18,25,21:55,1100
22:35,11,15,22:20,1115
1:00,12,145,22:35,1260
9:00,1,180,1:00,1440
6:35,1,155,4:00,155
6:45,11,10,6:35,165
6:50,2,5,6:45,170
7:05,1,15,6:50,185
7:50,18,45,7:05,230
8:05,18,15,7:50,245
9:50,6,105,8:05,350
12:20,6,150,9:50,500
15:20,6,180,12:20,680
15:30,12,10,15:20,690
18:20,6,170,15:30,860
18:30,12,10,18:20,870
21:20,6,170,18:30,1040
21:45,18,25,21:20,1065
22:30,18,45,21:45,1110
22:55,11,25,22:30,1135
23:55,12,60,22:55,1195
10:30,1,245,23:55,1440
9:00,1,300,4:00,300
9:45,11,45,9:00,345
10:15,12,30,9:45,375
12:45,12,150,10:15,525
14:45,18,120,12:45,645
15:05,1,20,14:45,665
17:05,6,120,15:05,785
17:20,5,15,17:05,800
17:50,2,30,17:20,830
17:55,2,5,17:50,835
18:25,2,30,17:55,865
18:45,18,20,18:25,885
20:15,11,90,18:45,975
20:35,18,20,20:15,995
22:35,12,120,20:35,1115
4:00,1,325,22:35,1440
5:30,1,90,4:00,90
6:00,2,30,5:30,120
6:10,3,10,6:00,130
6:20,11,10,6:10,140
7:10,18,50,6:20,190
14:30,50,440,7:10,630
15:20,18,50,14:30,680
16:50,1,90,15:20,770
18:50,6,120,16:50,890
19:00,18,10,18:50,900
19:30,12,30,19:00,930
19:40,18,10,19:30,940
20:25,6,45,19:40,985
21:25,12,60,20:25,1045
22:25,6,60,21:25,1105
8:00,1,335,22:25,1440
7:00,1,180,4:00,180
7:30,1,30,7:00,210
7:40,11,10,7:30,220
8:00,2,20,7:40,240
8:20,18,20,8:00,260
10:30,6,130,8:20,390
11:30,6,60,10:30,450
12:30,6,60,11:30,510
13:30,6,60,12:30,570
14:30,6,60,13:30,630
14:50,18,20,14:30,650
16:10,13,80,14:50,730
16:20,18,10,16:10,740
17:00,11,40,16:20,780
18:00,6,60,17:00,840
20:00,12,120,18:00,960
22:00,12,120,20:00,1080
8:00,1,360,22:00,1440
5:00,2,60,4:00,60
7:35,1,155,5:00,215
7:45,1,10,7:35,225
7:46,18,1,7:45,226
10:46,15,180,7:46,406
10:51,18,5,10:46,411
11:16,15,25,10:51,436
17:30,15,374,11:16,810
17:36,18,6,17:30,816
23:00,1,324,17:36,1140
2:30,12,210,23:00,1350
2:45,2,15,2:30,1365
2:55,11,10,2:45,1375
5:00,12,65,2:55,1440
9:00,1,300,4:00,300
9:15,1,15,9:00,315
9:20,11,5,9:15,320
9:35,18,15,9:20,335
17:00,6,445,9:35,780
17:05,4,5,17:00,785
17:20,18,15,17:05,800
17:40,2,20,17:20,820
18:25,11,45,17:40,865
19:55,12,90,18:25,955
20:10,2,15,19:55,970
20:30,1,20,20:10,990
20:40,2,10,20:30,1000
21:40,12,60,20:40,1060
9:00,1,380,21:40,1440
5:30,1,90,4:00,90
6:00,1,30,5:30,120
6:20,12,20,6:00,140
6:25,18,5,6:20,145
6:27,18,2,6:25,147
6:45,18,18,6:27,165
7:00,6,15,6:45,180
8:00,6,60,7:00,240
9:00,6,60,8:00,300
10:00,6,60,9:00,360
10:20,18,20,10:00,380
10:30,18,10,10:20,390
14:00,5,210,10:30,600
14:30,11,30,14:00,630
17:00,5,150,14:30,780
17:15,18,15,17:00,795
18:15,6,60,17:15,855
19:00,13,45,18:15,900
19:30,11,30,19:00,930
20:30,13,60,19:30,990
21:00,1,30,20:30,1020
21:30,12,30,21:00,1050
6:30,1,390,21:30,1440
8:00,1,240,4:00,240
9:00,1,60,8:00,300
9:10,2,10,9:00,310
9:30,11,20,9:10,330
9:50,18,20,9:30,350
9:55,18,5,9:50,355
10:50,6,55,9:55,410
11:05,18,15,10:50,425
12:30,6,85,11:05,510
12:35,18,5,12:30,515
12:40,18,5,12:35,520
13:50,6,70,12:40,590
13:55,18,5,13:50,595
14:15,18,20,13:55,615
14:30,11,15,14:15,630
15:15,2,45,14:30,675
15:35,18,20,15:15,695
15:45,12,10,15:35,705
18:30,5,165,15:45,870
18:45,6,15,18:30,885
20:45,5,120,18:45,1005
20:55,18,10,20:45,1015
22:00,12,65,20:55,1080
22:15,1,15,22:00,1095
0:00,12,105,22:15,1200
8:00,1,240,0:00,1440
8:00,1,240,4:00,240
10:00,6,120,8:00,360
10:05,18,5,10:00,365
10:10,18,5,10:05,370
10:30,12,20,10:10,390
12:00,6,90,10:30,480
12:05,18,5,12:00,485
12:10,18,5,12:05,490
13:30,2,80,12:10,570
13:50,1,20,13:30,590
14:00,18,10,13:50,600
14:05,8,5,14:00,605
14:15,18,10,14:05,615
14:53,12,38,14:15,653
18:30,5,217,14:53,870
19:00,11,30,18:30,900
23:30,5,270,19:00,1170
23:45,18,15,23:30,1185
23:55,2,10,23:45,1195
0:00,1,5,23:55,1200
9:00,1,240,0:00,1440
9:20,1,320,4:00,320
9:30,1,10,9:20,330
9:35,18,5,9:30,335
10:30,6,55,9:35,390
10:40,18,10,10:30,400
10:50,4,10,10:40,410
11:00,18,10,10:50,420
12:00,8,60,11:00,480
12:15,18,15,12:00,495
12:20,4,5,12:15,500
12:30,18,10,12:20,510
15:30,4,180,12:30,690
15:35,18,5,15:30,695
16:35,11,60,15:35,755
16:50,18,15,16:35,770
16:55,4,5,16:50,775
17:05,18,10,16:55,785
17:35,4,30,17:05,815
17:45,18,10,17:35,825
18:30,12,45,17:45,870
18:40,18,10,18:30,880
18:50,7,10,18:40,890
18:55,18,5,18:50,895
20:00,2,65,18:55,960
20:15,2,15,20:00,975
22:00,12,105,20:15,1080
22:20,1,20,22:00,1100
22:25,18,5,22:20,1105
22:30,7,5,22:25,1110
22:40,18,10,22:30,1120
0:00,1,80,22:40,1200
0:20,18,20,0:00,1220
2:00,12,100,0:20,1320
2:20,18,20,2:00,1340
2:22,4,2,2:20,1342
2:32,18,10,2:22,1352
9:00,1,88,2:32,1440
6:20,1,140,4:00,140
6:21,2,1,6:20,141
6:41,6,20,6:21,161
7:00,50,19,6:41,180
7:15,3,15,7:00,195
7:45,3,30,7:15,225
7:50,3,5,7:45,230
9:50,2,120,7:50,350
10:35,6,45,9:50,395
10:45,3,10,10:35,405
12:45,2,120,10:45,525
13:05,3,20,12:45,545
13:50,18,45,13:05,590
18:30,4,280,13:50,870
19:00,11,30,18:30,900
21:45,4,165,19:00,1065
22:00,2,15,21:45,1080
22:45,18,45,22:00,1125
22:55,3,10,22:45,1135
23:05,1,10,22:55,1145
7:00,1,295,23:05,1440
7:00,1,180,4:00,180
7:45,1,45,7:00,225
7:50,18,5,7:45,230
9:20,13,90,7:50,320
9:30,18,10,9:20,330
11:30,13,120,9:30,450
11:35,18,5,11:30,455
13:05,11,90,11:35,545
13:20,18,15,13:05,560
16:20,11,180,13:20,740
20:00,12,220,16:20,960
20:10,18,10,20:00,970
20:40,1,30,20:10,1000
21:25,1,45,20:40,1045
0:00,12,155,21:25,1200
9:00,1,240,0:00,1440
8:30,1,270,4:00,270
9:00,50,30,8:30,300
9:05,2,5,9:00,305
9:25,1,20,9:05,325
11:00,12,95,9:25,420
11:01,18,1,11:00,421
11:11,7,10,11:01,431
11:26,18,15,11:11,446
12:00,15,34,11:26,480
17:25,15,325,12:00,805
17:30,15,5,17:25,810
17:45,18,15,17:30,825
17:59,1,14,17:45,839
18:00,18,1,17:59,840
18:45,11,45,18:00,885
20:30,12,105,18:45,990
20:45,12,15,20:30,1005
21:00,6,15,20:45,1020
21:02,18,2,21:00,1022
21:32,1,30,21:02,1052
8:00,1,388,21:32,1440
11:00,1,420,4:00,420
11:30,11,30,11:00,450
15:30,12,240,11:30,690
16:00,1,30,15:30,720
16:30,12,30,16:00,750
17:00,18,30,16:30,780
19:00,5,120,17:00,900
19:45,11,45,19:00,945
0:30,5,285,19:45,1230
0:45,18,15,0:30,1245
1:00,1,15,0:45,1260
11:00,1,180,1:00,1440
7:00,1,180,4:00,180
10:00,6,180,7:00,360
12:00,12,120,10:00,480
13:00,11,60,12:00,540
15:00,2,120,13:00,660
18:00,12,180,15:00,840
20:00,6,120,18:00,960
23:00,12,180,20:00,1140
0:00,12,60,23:00,1200
8:00,1,240,0:00,1440
7:00,1,180,4:00,180
7:15,18,15,7:00,195
8:15,15,60,7:15,255
10:30,3,135,8:15,390
10:45,18,15,10:30,405
12:45,2,120,10:45,525
16:45,6,240,12:45,765
17:45,2,60,16:45,825
18:05,11,20,17:45,845
20:30,6,145,18:05,990
20:50,1,20,20:30,1010
21:05,12,15,20:50,1025
6:00,1,415,21:05,1440
9:02,1,302,4:00,302
9:17,2,15,9:02,317
9:22,11,5,9:17,322
10:22,12,60,9:22,382
11:07,5,45,10:22,427
13:07,12,120,11:07,547
13:37,18,30,13:07,577
14:37,8,60,13:37,637
15:22,18,45,14:37,682
16:52,6,90,15:22,772
17:52,5,60,16:52,832
18:52,2,60,17:52,892
20:22,14,90,18:52,982
20:32,11,10,20:22,992
21:32,12,60,20:32,1052
21:47,2,15,21:32,1067
22:02,1,15,21:47,1082
23:00,2,58,22:02,1140
9:00,1,300,23:00,1440
9:00,1,300,4:00,300
9:05,18,5,9:00,305
10:05,12,60,9:05,365
10:10,18,5,10:05,370
10:30,11,20,10:10,390
11:30,12,60,10:30,450
11:35,18,5,11:30,455
13:05,12,90,11:35,545
13:10,18,5,13:05,550
16:30,2,200,13:10,750
17:00,11,30,16:30,780
17:30,1,30,17:00,810
19:30,6,120,17:30,930
21:30,12,120,19:30,1050
22:00,1,30,21:30,1080
23:00,12,60,22:00,1140
9:00,1,300,23:00,1440
7:15,1,195,4:00,195
7:45,1,30,7:15,225
7:55,11,10,7:45,235
8:05,2,10,7:55,245
8:15,2,10,8:05,255
8:25,50,10,8:15,265
8:45,18,20,8:25,285
9:00,12,15,8:45,300
9:50,6,50,9:00,350
10:10,18,20,9:50,370
10:20,2,10,10:10,380
10:35,18,15,10:20,395
12:30,6,115,10:35,510
12:45,18,15,12:30,525
13:05,11,20,12:45,545
14:20,6,75,13:05,620
14:25,1,5,14:20,625
14:45,18,20,14:25,645
17:30,13,165,14:45,810
17:32,18,2,17:30,812
19:32,6,120,17:32,932
21:00,6,88,19:32,1020
21:08,18,8,21:00,1028
21:18,7,10,21:08,1038
21:26,18,8,21:18,1046
21:36,11,10,21:26,1056
0:00,12,144,21:36,1200
6:00,1,240,0:00,1440
6:00,1,120,4:00,120
6:10,18,10,6:00,130
7:10,13,60,6:10,190
7:20,18,10,7:10,200
7:50,1,30,7:20,230
8:00,18,10,7:50,240
12:00,6,240,8:00,480
12:05,18,5,12:00,485
12:35,11,30,12:05,515
12:40,18,5,12:35,520
15:00,6,140,12:40,660
15:10,18,10,15:00,670
15:20,2,10,15:10,680
15:30,18,10,15:20,690
15:45,12,15,15:30,705
22:00,5,375,15:45,1080
22:20,18,20,22:00,1100
22:25,4,5,22:20,1105
22:45,18,20,22:25,1125
23:00,1,15,22:45,1140
23:30,6,30,23:00,1170
6:30,1,270,23:30,1440
8:00,1,240,4:00,240
8:30,11,30,8:00,270
9:30,1,60,8:30,330
9:45,18,15,9:30,345
12:00,5,135,9:45,480
12:15,18,15,12:00,495
12:45,11,30,12:15,525
13:00,1,15,12:45,540
14:30,1,90,13:00,630
14:45,18,15,14:30,645
16:45,13,120,14:45,765
17:00,18,15,16:45,780
19:00,3,120,17:00,900
19:45,2,45,19:00,945
20:30,11,45,19:45,990
21:30,12,60,20:30,1050
21:35,1,5,21:30,1055
8:00,1,385,21:35,1440
5:00,1,60,4:00,60
5:20,12,20,5:00,80
6:20,1,60,5:20,140
6:30,11,10,6:20,150
7:00,12,30,6:30,180
7:20,18,20,7:00,200
10:20,5,180,7:20,380
10:30,13,10,10:20,390
11:30,5,60,10:30,450
11:35,18,5,11:30,455
12:20,11,45,11:35,500
12:25,18,5,12:20,505
15:25,5,180,12:25,685
15:35,13,10,15:25,695
18:35,5,180,15:35,875
18:50,18,15,18:35,890
20:20,7,90,18:50,980
20:30,18,10,20:20,990
20:50,7,20,20:30,1010
21:20,18,30,20:50,1040
21:35,1,15,21:20,1055
22:05,11,30,21:35,1085
0:05,6,120,22:05,1205
0:35,1,30,0:05,1235
5:00,1,205,0:35,1440
10:30,1,390,4:00,390
10:45,1,15,10:30,405
11:30,12,45,10:45,450
11:40,18,10,11:30,460
11:50,4,10,11:40,470
12:00,18,10,11:50,480
12:15,12,15,12:00,495
12:20,18,5,12:15,500
12:25,7,5,12:20,505
13:30,11,65,12:25,570
14:00,18,30,13:30,600
14:10,2,10,14:00,610
14:15,18,5,14:10,615
14:45,11,30,14:15,645
15:00,18,15,14:45,660
15:15,12,15,15:00,675
15:20,1,5,15:15,680
16:20,12,60,15:20,740
19:00,2,160,16:20,900
19:10,11,10,19:00,910
22:00,2,170,19:10,1080
0:00,12,120,22:00,1200
10:30,1,240,0:00,1440
6:30,1,150,4:00,150
7:00,1,30,6:30,180
7:05,2,5,7:00,185
7:15,11,10,7:05,195
7:20,2,5,7:15,200
7:25,6,5,7:20,205
8:30,12,65,7:25,270
8:45,18,15,8:30,285
9:19,18,34,8:45,319
10:00,12,41,9:19,360
10:50,6,50,10:00,410
11:30,18,40,10:50,450
12:00,18,30,11:30,480
13:30,1,90,12:00,570
14:05,18,35,13:30,605
14:50,11,45,14:05,650
15:35,12,45,14:50,695
16:35,12,60,15:35,755
17:05,18,30,16:35,785
18:05,12,60,17:05,845
20:05,12,120,18:05,965
20:20,1,15,20:05,980
22:20,12,120,20:20,1100
7:30,1,340,22:20,1440
9:00,1,300,4:00,300
9:04,3,4,9:00,304
9:34,2,30,9:04,334
10:04,11,30,9:34,364
12:04,12,120,10:04,484
12:09,18,5,12:04,489
13:39,11,90,12:09,579
13:44,18,5,13:39,584
15:44,2,120,13:44,704
16:44,2,60,15:44,764
16:49,3,5,16:44,769
17:09,3,20,16:49,789
18:00,2,51,17:09,840
19:00,2,60,18:00,900
19:30,11,30,19:00,930
20:00,3,30,19:30,960
20:10,3,10,20:00,970
20:40,2,30,20:10,1000
22:40,6,120,20:40,1120
23:40,1,60,22:40,1180
7:30,1,260,23:40,1440
7:30,1,210,4:00,210
8:30,1,60,7:30,270
10:30,5,120,8:30,390
11:00,18,30,10:30,420
18:00,5,420,11:00,840
18:30,18,30,18:00,870
19:30,5,60,18:30,930
20:15,11,45,19:30,975
21:45,12,90,20:15,1065
23:45,12,120,21:45,1185
5:30,1,255,23:45,1440
8:00,1,240,4:00,240
8:30,1,30,8:00,270
8:45,18,15,8:30,285
13:10,6,265,8:45,550
13:25,18,15,13:10,565
15:25,1,120,13:25,685
15:40,18,15,15:25,700
17:30,6,110,15:40,810
17:40,18,10,17:30,820
18:00,11,20,17:40,840
18:05,18,5,18:00,845
21:00,6,175,18:05,1020
21:07,18,7,21:00,1027
0:00,12,173,21:07,1200
0:07,18,7,0:00,1207
0:37,1,30,0:07,1237
7:00,1,203,0:37,1440
11:00,1,420,4:00,420
12:00,11,60,11:00,480
14:00,12,120,12:00,600
18:00,6,240,14:00,840
18:15,18,15,18:00,855
18:17,4,2,18:15,857
18:37,18,20,18:17,877
19:07,11,30,18:37,907
19:27,18,20,19:07,927
20:07,12,40,19:27,967
20:17,18,10,20:07,977
20:42,12,25,20:17,1002
21:42,12,60,20:42,1062
8:45,1,378,21:42,1440
8:30,1,270,4:00,270
9:00,1,30,8:30,300
9:20,18,20,9:00,320
9:25,7,5,9:20,325
9:30,18,5,9:25,330
12:15,6,165,9:30,495
12:30,11,15,12:15,510
17:15,6,285,12:30,795
18:15,18,60,17:15,855
18:25,4,10,18:15,865
18:35,18,10,18:25,875
19:35,7,60,18:35,935
19:50,18,15,19:35,950
19:53,2,3,19:50,953
20:13,11,20,19:53,973
21:00,2,47,20:13,1020
21:45,1,45,21:00,1065
9:30,1,375,21:45,1440
10:00,1,360,4:00,360
10:10,2,10,10:00,370
14:00,6,230,10:10,600
16:00,12,120,14:00,720
17:00,11,60,16:00,780
21:00,6,240,17:00,1020
22:00,12,60,21:00,1080
23:00,1,60,22:00,1140
7:30,1,300,23:00,1440
9:00,1,300,4:00,300
9:30,11,30,9:00,330
10:30,12,60,9:30,390
11:30,2,60,10:30,450
12:30,11,60,11:30,510
13:30,12,60,12:30,570
14:30,1,60,13:30,630
17:30,6,180,14:30,810
18:00,12,30,17:30,840
19:00,2,60,18:00,900
19:40,11,40,19:00,940
21:10,12,90,19:40,1030
23:10,6,120,21:10,1150
23:40,12,30,23:10,1180
0:10,1,30,23:40,1210
9:00,1,230,0:10,1440
8:00,1,240,4:00,240
9:00,1,60,8:00,300
9:30,11,30,9:00,330
10:00,12,30,9:30,360
10:10,18,10,10:00,370
11:45,15,95,10:10,465
12:00,18,15,11:45,480
15:15,5,195,12:00,675
15:30,12,15,15:15,690
17:00,5,90,15:30,780
17:25,18,25,17:00,805
18:10,11,45,17:25,850
19:40,6,90,18:10,940
21:10,12,90,19:40,1030
22:10,1,60,21:10,1090
23:00,12,50,22:10,1140
6:45,1,300,23:00,1440
5:00,1,60,4:00,60
5:30,13,30,5:00,90
6:10,1,40,5:30,130
6:40,3,30,6:10,160
7:00,18,20,6:40,180
11:30,5,270,7:00,450
11:55,11,25,11:30,475
16:00,5,245,11:55,720
16:20,18,20,16:00,740
17:30,2,70,16:20,810
18:00,2,30,17:30,840
19:00,11,60,18:00,900
20:00,5,60,19:00,960
21:30,12,90,20:00,1050
21:35,1,5,21:30,1055
6:45,1,385,21:35,1440
6:45,1,165,4:00,165
7:15,13,30,6:45,195
7:45,2,30,7:15,225
8:45,1,60,7:45,285
9:05,18,20,8:45,305
11:45,14,160,9:05,465
11:55,18,10,11:45,475
13:45,7,110,11:55,585
14:00,18,15,13:45,600
14:10,2,10,14:00,610
14:40,11,30,14:10,640
17:30,1,170,14:40,810
18:00,18,30,17:30,840
20:00,12,120,18:00,960
20:30,18,30,20:00,990
22:00,6,90,20:30,1080
5:30,1,360,22:00,1440
9:00,1,300,4:00,300
9:10,1,10,9:00,310
9:22,18,12,9:10,322
9:27,1,5,9:22,327
13:00,5,213,9:27,540
13:30,11,30,13:00,570
18:30,5,300,13:30,870
18:42,18,12,18:30,882
20:12,12,90,18:42,972
6:12,1,468,20:12,1440
9:30,1,330,4:00,330
9:35,2,5,9:30,335
9:45,11,10,9:35,345
10:00,1,15,9:45,360
10:15,2,15,10:00,375
10:20,2,5,10:15,380
10:35,2,15,10:20,395
11:30,12,55,10:35,450
11:40,2,10,11:30,460
11:55,2,15,11:40,475
12:55,12,60,11:55,535
13:05,2,10,12:55,545
15:05,18,120,13:05,665
15:15,12,10,15:05,675
15:25,18,10,15:15,685
15:40,7,15,15:25,700
15:50,18,10,15:40,710
15:55,7,5,15:50,715
16:05,18,10,15:55,725
16:20,12,15,16:05,740
18:35,18,135,16:20,875
19:35,3,60,18:35,935
19:45,18,10,19:35,945
20:00,7,15,19:45,960
20:15,18,15,20:00,975
20:45,11,30,20:15,1005
21:00,2,15,20:45,1020
21:30,12,30,21:00,1050
21:45,3,15,21:30,1065
22:00,2,15,21:45,1080
22:15,12,15,22:00,1095
22:45,1,30,22:15,1125
22:55,2,10,22:45,1135
7:30,1,305,22:55,1440
8:00,1,240,4:00,240
8:30,1,30,8:00,270
9:15,1,45,8:30,315
9:55,18,40,9:15,355
12:00,14,125,9:55,480
12:15,12,15,12:00,495
12:25,18,10,12:15,505
12:55,11,30,12:25,535
13:00,18,5,12:55,540
14:00,12,60,13:00,600
14:45,12,45,14:00,645
14:55,18,10,14:45,655
19:45,14,290,14:55,945
20:00,18,15,19:45,960
20:15,4,15,20:00,975
20:40,11,25,20:15,1000
21:25,12,45,20:40,1045
21:45,18,20,21:25,1065
22:00,1,15,21:45,1080
8:00,1,360,22:00,1440
10:00,1,360,4:00,360
10:20,2,20,10:00,380
10:50,11,30,10:20,410
12:00,50,70,10:50,480
13:00,11,60,12:00,540
17:00,50,240,13:00,780
19:00,1,120,17:00,900
19:45,18,45,19:00,945
21:00,12,75,19:45,1020
22:00,11,60,21:00,1080
22:30,13,30,22:00,1110
22:35,11,5,22:30,1115
23:05,13,30,22:35,1145
23:10,11,5,23:05,1150
23:40,13,30,23:10,1180
23:45,11,5,23:40,1185
1:30,13,105,23:45,1290
2:15,18,45,1:30,1335
2:35,2,20,2:15,1355
3:00,1,25,2:35,1380
10:00,1,60,3:00,1440
10:00,1,360,4:00,360
10:10,18,10,10:00,370
11:00,6,50,10:10,420
11:05,18,5,11:00,425
11:35,11,30,11:05,455
11:40,18,5,11:35,460
12:00,13,20,11:40,480
12:20,13,20,12:00,500
12:35,13,15,12:20,515
12:45,18,10,12:35,525
12:50,2,5,12:45,530
12:55,18,5,12:50,535
16:00,6,185,12:55,720
16:10,18,10,16:00,730
17:40,1,90,16:10,820
17:50,18,10,17:40,830
20:20,5,150,17:50,980
20:30,18,10,20:20,990
21:00,12,30,20:30,1020
21:10,18,10,21:00,1030
21:25,2,15,21:10,1045
21:35,18,10,21:25,1055
22:05,12,30,21:35,1085
22:10,18,5,22:05,1090
22:15,7,5,22:10,1095
22:20,18,5,22:15,1100
23:30,12,70,22:20,1170
1:00,1,90,23:30,1260
1:05,18,5,1:00,1265
4:00,12,175,1:05,1440
9:00,1,300,4:00,300
11:00,2,120,9:00,420
11:05,18,5,11:00,425
11:15,7,10,11:05,435
11:20,18,5,11:15,440
14:00,2,160,11:20,600
16:00,6,120,14:00,720
16:30,11,30,16:00,750
18:00,6,90,16:30,840
18:02,18,2,18:00,842
18:22,9,20,18:02,862
18:24,18,2,18:22,864
19:04,1,40,18:24,904
19:34,18,30,19:04,934
23:00,11,206,19:34,1140
23:10,18,10,23:00,1150
4:00,12,290,23:10,1440
6:25,1,145,4:00,145
6:55,1,30,6:25,175
7:10,11,15,6:55,190
7:20,2,10,7:10,200
7:35,18,15,7:20,215
7:37,7,2,7:35,217
7:45,18,8,7:37,225
8:30,7,45,7:45,270
8:40,7,10,8:30,280
